mother_has_secondary_education,mother_has_college_education,birth_month_num,birth_month_name,gender,internet_connection,repeated_secondary,score_math,n_students_in_school
1.0,1.0,5,May,Male,Yes,"No, never",573.6526,1466.0
1.0,1.0,1,January,Male,Yes,"No, never",560.4507000000001,1466.0
1.0,1.0,6,June,Male,Yes,"No, never",448.83500000000004,1466.0
1.0,1.0,5,May,Male,Yes,"No, never",585.8588,1466.0
1.0,0.0,10,October,Female,Yes,"No, never",561.9777999999999,1466.0
1.0,0.0,9,September,Male,Yes,"Yes, once",377.6415,1466.0
1.0,1.0,9,September,Female,Yes,"No, never",506.3348,1466.0
1.0,0.0,11,November,Female,Yes,"Yes, once",456.7272999999999,1466.0
1.0,0.0,9,September,Male,Yes,"No, never",364.837,1466.0
1.0,1.0,7,July,Male,Yes,"No, never",618.8063,1466.0
1.0,,7,July,Female,Yes,"Yes, once",462.1157999999999,1466.0
1.0,1.0,1,January,Male,Yes,"Yes, once",488.97890000000007,46.0
,,6,June,Male,Yes,"Yes, once",379.36859999999996,46.0
1.0,1.0,12,December,Male,Yes,"No, never",563.246,46.0
1.0,1.0,5,May,Female,Yes,"No, never",537.1846,46.0
1.0,1.0,5,May,Male,Yes,"No, never",409.59860000000003,46.0
1.0,1.0,12,December,Male,Yes,"No, never",456.2585,46.0
,,1,January,Male,Yes,"No, never",422.2969,46.0
,,8,August,Male,Yes,"No, never",482.6509,46.0
1.0,1.0,12,December,Male,Yes,"No, never",517.7747999999999,46.0
1.0,1.0,9,September,Female,Yes,"No, never",369.86129999999997,46.0
1.0,1.0,9,September,Female,No,"No, never",417.70469999999995,46.0
1.0,,3,March,Male,Yes,"No, never",344.062,46.0
0.0,0.0,12,December,Male,Yes,"No, never",400.64410000000004,46.0
1.0,0.0,1,January,Male,Yes,"Yes, once",323.3869,46.0
1.0,1.0,3,March,Female,Yes,"No, never",411.2414,46.0
1.0,1.0,3,March,Female,Yes,"No, never",508.4826999999999,46.0
1.0,1.0,11,November,Male,Yes,"No, never",453.96580000000006,46.0
1.0,0.0,8,August,Male,Yes,"No, never",369.6015,46.0
1.0,0.0,2,February,Male,Yes,"No, never",516.1977999999999,46.0
1.0,0.0,3,March,Female,Yes,"No, never",457.4656,46.0
1.0,1.0,8,August,Female,Yes,"No, never",399.8566,46.0
1.0,1.0,10,October,Male,Yes,"No, never",510.72339999999986,46.0
1.0,1.0,11,November,Female,Yes,"No, never",483.6572,46.0
1.0,1.0,11,November,Male,Yes,"No, never",526.2239,46.0
1.0,1.0,3,March,Female,Yes,"No, never",324.3065,46.0
1.0,1.0,9,September,Female,Yes,"No, never",527.9589,46.0
1.0,1.0,8,August,Male,Yes,"No, never",589.1560999999999,46.0
1.0,1.0,1,January,Male,Yes,"No, never",481.11979999999994,46.0
1.0,,12,December,Female,Yes,"No, never",392.7301,46.0
1.0,1.0,2,February,Female,Yes,"Yes, once",359.38469999999995,46.0
1.0,1.0,8,August,Male,Yes,"No, never",462.7009999999999,46.0
1.0,1.0,2,February,Female,Yes,"No, never",486.17530000000005,46.0
1.0,0.0,1,January,Male,Yes,"No, never",492.7885,46.0
1.0,1.0,2,February,Female,Yes,"No, never",541.3214,46.0
,,1,January,Female,Yes,"No, never",359.5711,46.0
1.0,1.0,3,March,Male,Yes,"No, never",511.7198,46.0
1.0,1.0,4,April,Female,Yes,"No, never",404.44930000000005,46.0
1.0,1.0,5,May,Male,Yes,"No, never",578.8579,644.0
1.0,1.0,11,November,Female,Yes,"No, never",473.2241,644.0
1.0,0.0,7,July,Female,Yes,"No, never",478.9593,644.0
1.0,1.0,3,March,Female,Yes,"No, never",613.5963999999999,644.0
1.0,1.0,12,December,Female,Yes,"No, never",467.5798,644.0
1.0,1.0,11,November,Female,Yes,"No, never",526.2588,644.0
1.0,1.0,10,October,Male,Yes,"No, never",560.562,644.0
1.0,0.0,10,October,Female,Yes,"No, never",466.6914,644.0
1.0,0.0,8,August,Female,Yes,"No, never",497.14330000000007,644.0
1.0,1.0,3,March,Male,Yes,"No, never",592.3867000000001,644.0
1.0,1.0,6,June,Male,Yes,"No, never",549.6705,644.0
1.0,0.0,6,June,Male,Yes,"Yes, once",306.9236,644.0
1.0,0.0,5,May,Female,Yes,"No, never",522.8203,644.0
1.0,1.0,12,December,Male,Yes,"Yes, once",409.24639999999994,644.0
1.0,0.0,11,November,Male,Yes,"Yes, once",502.4725,644.0
1.0,1.0,5,May,Male,Yes,"No, never",509.18780000000004,644.0
1.0,0.0,5,May,Male,Yes,"No, never",494.89669999999995,644.0
1.0,0.0,7,July,Female,Yes,"No, never",451.1094,644.0
1.0,1.0,5,May,Male,Yes,"No, never",446.85800000000006,644.0
1.0,1.0,6,June,Male,Yes,"No, never",520.0058,644.0
1.0,1.0,6,June,Male,Yes,"No, never",575.4883,644.0
1.0,0.0,11,November,Male,Yes,"No, never",469.2703,644.0
0.0,0.0,5,May,Female,Yes,"No, never",451.39639999999997,644.0
1.0,0.0,8,August,Male,Yes,"No, never",494.8215,644.0
1.0,0.0,9,September,Female,Yes,"Yes, once",407.31050000000005,644.0
1.0,1.0,6,June,Female,Yes,"No, never",581.118,644.0
1.0,1.0,5,May,Male,Yes,"No, never",560.9055999999999,644.0
1.0,1.0,8,August,Female,Yes,"No, never",609.5803,644.0
,,2,February,Male,,,462.38809999999995,644.0
1.0,1.0,8,August,Male,Yes,"Yes, once",509.23339999999996,644.0
1.0,1.0,10,October,Female,Yes,"No, never",478.78279999999995,644.0
1.0,1.0,5,May,Male,Yes,"No, never",508.25380000000007,644.0
1.0,1.0,7,July,Male,Yes,"No, never",480.5857,644.0
1.0,0.0,7,July,Male,Yes,"Yes, once",424.617,644.0
1.0,0.0,10,October,Female,Yes,"No, never",530.1924,644.0
1.0,0.0,3,March,Male,Yes,"No, never",561.2208999999999,644.0
1.0,1.0,4,April,Male,Yes,"No, never",628.0943,644.0
0.0,0.0,5,May,Male,Yes,"Yes, once",338.3806,924.0
1.0,0.0,2,February,Male,Yes,"Yes, once",363.64610000000005,924.0
1.0,0.0,6,June,Male,Yes,,417.8905,924.0
1.0,1.0,2,February,Female,Yes,"No, never",519.9847,924.0
1.0,1.0,10,October,Male,Yes,"No, never",476.1049,924.0
0.0,0.0,2,February,Male,No,"Yes, once",338.94660000000005,924.0
1.0,1.0,6,June,Female,Yes,"No, never",402.01840000000004,924.0
1.0,0.0,2,February,Male,Yes,"No, never",535.1504,924.0
1.0,0.0,5,May,Female,Yes,"No, never",431.9339,924.0
1.0,1.0,4,April,Male,Yes,"Yes, once",421.7616,924.0
1.0,0.0,10,October,Female,Yes,"Yes, once",314.6287,924.0
,,10,October,Female,Yes,"No, never",399.7686,924.0
1.0,1.0,11,November,Female,Yes,"No, never",324.46539999999993,924.0
1.0,1.0,3,March,Female,Yes,"No, never",451.04920000000004,924.0
1.0,0.0,3,March,Male,Yes,"No, never",481.1522000000001,924.0
1.0,1.0,4,April,Male,Yes,"No, never",534.6347999999999,924.0
1.0,0.0,12,December,Male,Yes,"Yes, once",326.8731,924.0
1.0,1.0,8,August,Male,Yes,"Yes, once",460.1919,924.0
0.0,0.0,4,April,Female,Yes,"Yes, once",398.6915,924.0
1.0,0.0,5,May,Male,Yes,"Yes, once",434.3863,924.0
1.0,1.0,2,February,Male,Yes,"No, never",497.58230000000003,924.0
1.0,1.0,12,December,Male,Yes,"Yes, once",374.79010000000005,924.0
1.0,1.0,4,April,Male,Yes,"No, never",557.3421,924.0
1.0,1.0,8,August,Male,Yes,"No, never",549.2216999999999,924.0
1.0,0.0,1,January,Male,Yes,"Yes, once",463.7401,924.0
,0.0,5,May,Male,Yes,"No, never",573.6976000000001,924.0
1.0,1.0,10,October,Female,Yes,,589.2715000000001,924.0
0.0,0.0,10,October,Female,Yes,"Yes, once",346.9116,924.0
1.0,1.0,4,April,Male,Yes,"No, never",408.4775,924.0
1.0,0.0,4,April,Female,Yes,"No, never",482.8311,924.0
1.0,0.0,8,August,Male,Yes,,380.5362,924.0
1.0,1.0,5,May,Male,Yes,"No, never",405.0828,924.0
,,11,November,Male,No,"No, never",360.79609999999997,924.0
1.0,1.0,12,December,Female,Yes,"No, never",529.7373,924.0
1.0,1.0,5,May,Female,Yes,"No, never",522.5713,924.0
1.0,1.0,11,November,Male,Yes,"Yes, once",350.48730000000006,924.0
1.0,1.0,12,December,Male,Yes,"No, never",603.2719,924.0
1.0,1.0,3,March,Female,Yes,"No, never",420.59529999999995,924.0
1.0,1.0,6,June,Male,Yes,"No, never",366.7689,669.0
1.0,1.0,3,March,Female,Yes,"No, never",641.0278000000001,669.0
1.0,1.0,3,March,Female,Yes,"No, never",490.91040000000004,669.0
1.0,1.0,5,May,Male,Yes,"No, never",595.6933,669.0
1.0,1.0,7,July,Male,Yes,"No, never",509.3875,669.0
1.0,0.0,4,April,Male,Yes,"No, never",590.1799000000001,669.0
1.0,1.0,5,May,Female,Yes,"No, never",607.8956999999999,669.0
1.0,1.0,8,August,Female,Yes,"No, never",495.90780000000007,669.0
1.0,0.0,6,June,Male,Yes,"No, never",528.8748,669.0
0.0,1.0,5,May,Female,Yes,"Yes, once",346.9791,669.0
,,8,August,Male,Yes,"No, never",467.91579999999993,669.0
1.0,0.0,12,December,Female,Yes,"No, never",561.7991,669.0
1.0,0.0,6,June,Female,Yes,"No, never",547.8729999999999,669.0
1.0,,4,April,Female,Yes,"Yes, once",414.86910000000006,669.0
,0.0,4,April,Male,Yes,,377.86340000000007,669.0
1.0,0.0,2,February,Male,No,"No, never",480.94759999999997,669.0
1.0,1.0,12,December,Female,Yes,"No, never",478.00340000000006,669.0
1.0,1.0,11,November,Male,Yes,"No, never",515.5664,669.0
1.0,0.0,9,September,Male,Yes,"Yes, once",484.1074,669.0
1.0,1.0,11,November,Male,Yes,"No, never",496.544,669.0
1.0,1.0,7,July,Male,Yes,"No, never",480.84940000000006,669.0
1.0,1.0,2,February,Female,Yes,"No, never",572.4431,669.0
1.0,1.0,2,February,Female,Yes,"No, never",493.01990000000006,669.0
1.0,1.0,3,March,Male,Yes,"Yes, once",405.6518,669.0
1.0,0.0,12,December,Male,Yes,"Yes, twice or more",426.1218,669.0
1.0,1.0,7,July,Female,Yes,"Yes, once",377.1749,669.0
1.0,0.0,10,October,Female,Yes,"Yes, once",416.5095,669.0
1.0,0.0,5,May,Male,Yes,"No, never",477.1450999999999,669.0
1.0,1.0,3,March,Male,Yes,,387.2067,669.0
0.0,0.0,5,May,Female,Yes,"No, never",440.23859999999996,669.0
0.0,0.0,2,February,Female,Yes,"Yes, once",341.8953,669.0
1.0,0.0,1,January,Male,Yes,"No, never",563.8679000000001,669.0
1.0,1.0,1,January,Female,Yes,"Yes, once",440.3773,669.0
0.0,0.0,3,March,Female,Yes,"No, never",575.2076,669.0
0.0,1.0,11,November,Female,Yes,"No, never",351.7192000000001,669.0
1.0,1.0,12,December,Female,Yes,"No, never",439.9545,669.0
1.0,0.0,12,December,Female,Yes,"No, never",529.1917000000001,669.0
1.0,0.0,10,October,Female,Yes,"No, never",499.3798,621.0
1.0,1.0,10,October,Female,Yes,"No, never",528.8147000000001,621.0
1.0,0.0,7,July,Male,Yes,"No, never",495.0153,621.0
1.0,1.0,1,January,Male,Yes,"No, never",626.0023,621.0
1.0,1.0,5,May,Male,Yes,"No, never",601.5430000000001,621.0
1.0,1.0,7,July,Female,Yes,"Yes, once",456.3648999999999,621.0
1.0,0.0,11,November,Female,Yes,"Yes, once",411.85780000000005,621.0
1.0,1.0,8,August,Male,Yes,"No, never",493.09790000000004,621.0
1.0,1.0,5,May,Male,Yes,"Yes, once",416.3772,621.0
1.0,1.0,11,November,Female,Yes,"No, never",436.4478000000001,621.0
1.0,1.0,5,May,Male,Yes,"No, never",581.5729000000001,621.0
1.0,1.0,5,May,Female,Yes,"Yes, once",346.9836,621.0
1.0,1.0,4,April,Female,Yes,"No, never",498.4444,621.0
1.0,1.0,3,March,Female,Yes,"No, never",616.1670999999999,621.0
1.0,1.0,11,November,Male,Yes,"Yes, once",410.2132,621.0
1.0,1.0,9,September,Male,Yes,"No, never",597.1874,621.0
1.0,1.0,3,March,Female,Yes,"No, never",585.2989,621.0
1.0,1.0,5,May,Male,Yes,"No, never",456.0643,621.0
1.0,0.0,9,September,Male,Yes,"No, never",518.5761,621.0
1.0,0.0,12,December,Male,Yes,"No, never",458.26860000000005,621.0
1.0,1.0,11,November,Female,Yes,"No, never",536.3709,621.0
1.0,1.0,10,October,Male,Yes,"No, never",509.24339999999995,621.0
1.0,1.0,4,April,Male,Yes,"No, never",542.8687,621.0
1.0,1.0,7,July,Female,Yes,"No, never",493.86500000000007,621.0
1.0,0.0,4,April,Male,Yes,"No, never",496.5969999999999,621.0
1.0,1.0,2,February,Female,Yes,"No, never",552.6754,621.0
1.0,1.0,10,October,Female,Yes,"Yes, once",513.0387999999999,621.0
1.0,1.0,2,February,Male,Yes,"No, never",616.0649000000001,621.0
1.0,1.0,5,May,Female,Yes,"No, never",492.3188999999999,621.0
1.0,0.0,3,March,Male,Yes,"No, never",514.5386000000001,621.0
1.0,1.0,4,April,Male,Yes,"No, never",507.4205,621.0
1.0,0.0,11,November,Male,Yes,"No, never",574.3357000000001,621.0
1.0,0.0,10,October,Male,Yes,"No, never",519.9194,621.0
1.0,1.0,9,September,Male,Yes,"No, never",598.0631000000001,621.0
1.0,1.0,7,July,Female,Yes,"No, never",477.35920000000004,621.0
1.0,1.0,2,February,Male,Yes,"No, never",575.2725,810.0
1.0,1.0,1,January,Male,Yes,"Yes, once",379.26709999999997,810.0
,,6,June,Female,,,455.38559999999995,810.0
1.0,1.0,1,January,Female,Yes,"No, never",444.5499,810.0
1.0,1.0,4,April,Male,Yes,"No, never",566.9934999999999,810.0
1.0,0.0,7,July,Female,Yes,"No, never",539.3805,810.0
1.0,0.0,10,October,Male,Yes,"No, never",531.3374,810.0
1.0,1.0,7,July,Female,Yes,"Yes, once",502.1764999999999,810.0
1.0,1.0,6,June,Male,Yes,"Yes, once",486.0983,810.0
1.0,1.0,10,October,Male,Yes,"No, never",440.0954,810.0
1.0,1.0,8,August,Female,Yes,"No, never",531.8275000000001,810.0
1.0,1.0,11,November,Male,Yes,"No, never",515.5998,810.0
1.0,0.0,3,March,Male,Yes,"Yes, once",487.3947999999999,810.0
1.0,1.0,1,January,Female,Yes,"No, never",468.05460000000005,810.0
1.0,1.0,5,May,Male,Yes,"No, never",451.9823,810.0
1.0,1.0,4,April,Male,Yes,"No, never",517.0657,810.0
1.0,1.0,6,June,Female,Yes,"No, never",482.8259,810.0
1.0,0.0,5,May,Male,Yes,"No, never",570.0831000000001,810.0
1.0,1.0,5,May,Male,Yes,"No, never",481.66850000000005,810.0
1.0,1.0,11,November,Male,Yes,"No, never",546.2257999999999,810.0
1.0,1.0,11,November,Female,Yes,"No, never",532.5364000000001,810.0
1.0,0.0,2,February,Male,Yes,"No, never",496.19629999999995,810.0
1.0,1.0,8,August,Female,Yes,"No, never",393.21529999999996,810.0
1.0,0.0,5,May,Female,Yes,"Yes, once",343.4700999999999,810.0
1.0,1.0,2,February,Male,Yes,"No, never",606.2292,810.0
1.0,1.0,5,May,Female,Yes,"No, never",474.0661999999999,810.0
1.0,1.0,12,December,Female,Yes,"No, never",490.81850000000003,810.0
1.0,1.0,2,February,Male,Yes,"No, never",459.77700000000004,810.0
1.0,1.0,7,July,Female,Yes,"No, never",501.7025,810.0
1.0,1.0,6,June,Male,Yes,"Yes, once",474.1361,810.0
1.0,0.0,8,August,Male,Yes,"No, never",599.0629,810.0
1.0,1.0,10,October,Male,Yes,"No, never",410.1956,810.0
1.0,1.0,12,December,Male,Yes,"No, never",474.08449999999993,810.0
1.0,1.0,5,May,Female,Yes,"No, never",561.1743,810.0
1.0,1.0,8,August,Female,Yes,"No, never",518.3353,810.0
1.0,0.0,6,June,Male,Yes,"No, never",474.3352,810.0
1.0,1.0,2,February,Female,Yes,"No, never",516.7158000000001,810.0
1.0,1.0,7,July,Female,Yes,"No, never",505.6606,810.0
,,11,November,Male,Yes,"Yes, once",417.85690000000005,810.0
1.0,0.0,8,August,Female,Yes,"No, never",511.56269999999995,681.0
1.0,1.0,6,June,Female,Yes,"No, never",580.2828000000001,681.0
1.0,1.0,12,December,Female,Yes,"No, never",497.1406,681.0
1.0,1.0,12,December,Male,Yes,"No, never",421.1615,681.0
1.0,1.0,9,September,Male,Yes,"No, never",608.7277,681.0
1.0,1.0,12,December,Male,Yes,"No, never",489.88719999999995,681.0
1.0,1.0,3,March,Female,Yes,"No, never",513.6603,681.0
1.0,1.0,2,February,Female,Yes,"No, never",581.6597,681.0
1.0,1.0,10,October,Female,Yes,"No, never",516.8444999999999,681.0
1.0,1.0,6,June,Male,Yes,"No, never",566.3163000000001,681.0
1.0,1.0,11,November,Female,Yes,"No, never",483.44230000000005,681.0
1.0,1.0,12,December,Male,Yes,"Yes, once",457.92369999999994,681.0
1.0,1.0,7,July,Female,Yes,"No, never",453.5911,681.0
1.0,1.0,1,January,Female,Yes,"No, never",556.9230999999999,681.0
1.0,0.0,7,July,Male,Yes,"No, never",508.8866,681.0
1.0,1.0,10,October,Female,Yes,"No, never",557.0164,681.0
1.0,1.0,1,January,Female,Yes,"No, never",468.4238,681.0
1.0,1.0,5,May,Male,Yes,"No, never",540.0708000000001,681.0
1.0,1.0,7,July,Female,Yes,"No, never",531.842,681.0
1.0,1.0,3,March,Female,Yes,"No, never",540.4237,681.0
1.0,1.0,3,March,Male,Yes,"No, never",510.1897,681.0
1.0,1.0,4,April,Male,Yes,"No, never",606.7117999999999,681.0
1.0,0.0,10,October,Male,Yes,"No, never",519.6135999999999,681.0
1.0,1.0,9,September,Male,Yes,"No, never",597.7341,681.0
1.0,1.0,11,November,Male,Yes,"No, never",480.8416,681.0
0.0,0.0,6,June,Male,Yes,"No, never",560.046,681.0
1.0,1.0,1,January,Female,Yes,"No, never",543.0998,681.0
1.0,1.0,4,April,Male,Yes,"No, never",674.2669999999999,681.0
1.0,,12,December,Male,Yes,"No, never",520.9972,681.0
1.0,1.0,7,July,Female,Yes,"No, never",505.1228,681.0
1.0,0.0,12,December,Male,Yes,"No, never",358.82710000000003,681.0
1.0,1.0,12,December,Male,Yes,"No, never",363.8029,681.0
1.0,1.0,1,January,Male,Yes,"No, never",595.7359,681.0
,1.0,5,May,Male,Yes,"No, never",420.7652,681.0
1.0,1.0,8,August,Female,Yes,"No, never",482.0402000000001,681.0
0.0,0.0,4,April,Female,Yes,"Yes, once",390.4779,681.0
1.0,1.0,3,March,Female,Yes,"No, never",562.0499,681.0
0.0,0.0,8,August,Male,Yes,"No, never",455.7273,681.0
0.0,0.0,9,September,Female,Yes,"No, never",438.61800000000005,681.0
1.0,0.0,5,May,Male,Yes,"No, never",505.5343999999999,681.0
1.0,1.0,11,November,Female,Yes,"No, never",432.9611,910.0
1.0,1.0,5,May,Female,Yes,"No, never",570.3657000000001,910.0
1.0,0.0,2,February,Male,Yes,"No, never",530.142,910.0
1.0,1.0,9,September,Male,Yes,"Yes, twice or more",424.1367,910.0
1.0,1.0,12,December,Male,Yes,"No, never",447.5339,910.0
1.0,1.0,8,August,Female,Yes,"No, never",446.77650000000006,910.0
1.0,1.0,9,September,Female,Yes,"No, never",626.432,910.0
1.0,0.0,9,September,Female,Yes,"No, never",453.4154,910.0
1.0,1.0,8,August,Male,Yes,"No, never",580.0575,910.0
1.0,0.0,4,April,Female,Yes,"No, never",587.5418,910.0
1.0,1.0,12,December,Male,Yes,"No, never",452.01840000000004,910.0
1.0,0.0,1,January,Female,Yes,"No, never",585.2814999999999,910.0
1.0,1.0,12,December,Male,Yes,"No, never",535.7593999999999,910.0
1.0,1.0,2,February,Male,Yes,"No, never",384.4954,910.0
1.0,1.0,1,January,Male,No,"No, never",546.6773000000001,910.0
1.0,1.0,2,February,Male,No,"No, never",356.4538,910.0
1.0,1.0,9,September,Female,Yes,"No, never",551.6477000000002,910.0
1.0,1.0,8,August,Female,Yes,"No, never",483.47799999999995,910.0
1.0,0.0,6,June,Male,Yes,"No, never",423.80070000000006,910.0
,,11,November,Female,Yes,"No, never",335.9941,910.0
1.0,1.0,12,December,Male,Yes,"No, never",549.1139000000001,910.0
1.0,0.0,7,July,Male,Yes,"Yes, once",317.9153,910.0
1.0,1.0,5,May,Female,Yes,"No, never",533.3312,910.0
1.0,0.0,6,June,Male,Yes,"Yes, once",453.58859999999993,910.0
1.0,1.0,10,October,Female,Yes,"No, never",530.4929999999999,910.0
1.0,1.0,10,October,Male,Yes,"No, never",570.776,910.0
1.0,0.0,2,February,Female,Yes,"No, never",288.69470000000007,910.0
1.0,1.0,4,April,Female,Yes,"No, never",514.6191000000001,910.0
1.0,1.0,11,November,Female,Yes,"Yes, once",329.9858,910.0
0.0,0.0,10,October,Female,Yes,"Yes, once",349.62350000000004,910.0
1.0,1.0,8,August,Female,Yes,"No, never",506.81719999999996,910.0
1.0,1.0,8,August,Female,Yes,"No, never",560.8720000000001,910.0
1.0,1.0,12,December,Female,Yes,"No, never",581.8325000000001,910.0
1.0,1.0,2,February,Female,Yes,"No, never",598.4531999999999,910.0
1.0,1.0,8,August,Female,Yes,"No, never",584.8448000000001,910.0
1.0,1.0,1,January,Male,Yes,"No, never",542.8143,910.0
1.0,1.0,10,October,Male,Yes,"No, never",450.4501,910.0
,1.0,3,March,Male,Yes,"No, never",538.2334,1359.0
1.0,1.0,9,September,Male,Yes,"Yes, twice or more",356.2631,1359.0
1.0,1.0,6,June,Male,Yes,"No, never",467.746,1359.0
1.0,,7,July,Female,Yes,"No, never",400.45189999999997,1359.0
1.0,1.0,3,March,Female,Yes,"No, never",431.6064,1359.0
1.0,1.0,5,May,Male,Yes,"No, never",482.3826,1359.0
1.0,0.0,11,November,Male,Yes,"No, never",504.50010000000003,1359.0
1.0,1.0,10,October,Male,Yes,"No, never",460.47650000000004,1359.0
1.0,1.0,11,November,Male,Yes,"Yes, once",325.3386,1359.0
1.0,1.0,9,September,Female,Yes,,339.32959999999997,1359.0
1.0,1.0,6,June,Male,Yes,"Yes, once",333.65569999999997,1359.0
1.0,1.0,4,April,Female,Yes,"No, never",391.81059999999997,1359.0
1.0,1.0,6,June,Female,Yes,"No, never",591.5430999999999,1359.0
1.0,0.0,10,October,Female,Yes,"No, never",471.8679,1359.0
1.0,1.0,6,June,Female,Yes,"Yes, once",358.70070000000004,1359.0
1.0,1.0,2,February,Female,Yes,"No, never",600.8435999999999,1359.0
1.0,1.0,11,November,Male,Yes,"Yes, twice or more",364.5926,1359.0
1.0,0.0,11,November,Female,Yes,"No, never",466.72080000000005,1359.0
1.0,0.0,11,November,Female,Yes,"Yes, once",393.16979999999995,1359.0
1.0,1.0,3,March,Male,Yes,"No, never",458.92189999999994,1359.0
1.0,0.0,10,October,Male,Yes,"Yes, twice or more",305.7127,1359.0
0.0,0.0,6,June,Female,Yes,"Yes, once",492.8645,1359.0
1.0,0.0,9,September,Female,Yes,"No, never",582.0866,1359.0
1.0,1.0,6,June,Male,Yes,"Yes, once",436.058,1359.0
1.0,1.0,1,January,Female,Yes,"No, never",455.27580000000006,1359.0
1.0,1.0,1,January,Female,Yes,"Yes, once",358.84630000000004,1359.0
1.0,1.0,8,August,Male,Yes,"No, never",573.1999000000001,1359.0
1.0,1.0,2,February,Female,Yes,"Yes, once",396.9484,1359.0
1.0,0.0,10,October,Female,Yes,"Yes, once",453.52610000000004,1359.0
1.0,0.0,1,January,Male,Yes,"No, never",493.925,1359.0
1.0,1.0,10,October,Male,Yes,"Yes, once",406.3482,1359.0
1.0,1.0,7,July,Male,Yes,"Yes, once",491.67929999999996,1359.0
1.0,1.0,4,April,Male,Yes,"No, never",497.81719999999996,1359.0
1.0,0.0,9,September,Male,Yes,"No, never",469.7076,1359.0
1.0,1.0,2,February,Male,Yes,"No, never",528.9150000000001,1359.0
1.0,1.0,1,January,Female,Yes,"No, never",492.5290000000001,1359.0
1.0,0.0,6,June,Female,Yes,"No, never",463.84559999999993,346.0
1.0,1.0,11,November,Female,Yes,"No, never",477.91910000000007,346.0
1.0,1.0,5,May,Male,Yes,"No, never",418.0688,346.0
1.0,1.0,3,March,Female,Yes,"No, never",532.5636,346.0
1.0,1.0,10,October,Female,Yes,"No, never",461.6879,346.0
1.0,1.0,4,April,Male,Yes,"No, never",470.8251,346.0
1.0,1.0,6,June,Female,Yes,"No, never",468.46590000000003,346.0
1.0,0.0,10,October,Male,Yes,"Yes, once",293.9846,346.0
0.0,0.0,8,August,Female,Yes,"Yes, once",284.7754,346.0
1.0,1.0,2,February,Female,Yes,"No, never",563.2295000000001,346.0
0.0,0.0,1,January,Male,Yes,"No, never",531.1380000000001,346.0
1.0,1.0,10,October,Female,Yes,"No, never",417.5051,346.0
1.0,1.0,1,January,Female,Yes,"No, never",545.7007000000001,346.0
1.0,0.0,4,April,Female,Yes,"No, never",456.2389,346.0
1.0,1.0,12,December,Female,Yes,"No, never",535.7873000000001,346.0
1.0,1.0,12,December,Male,Yes,"No, never",449.651,346.0
1.0,1.0,7,July,Male,Yes,"No, never",485.6554,346.0
1.0,1.0,3,March,Male,Yes,"No, never",529.7578,346.0
1.0,1.0,7,July,Female,Yes,"No, never",576.8871999999999,346.0
1.0,1.0,4,April,Male,Yes,"No, never",535.6056000000001,346.0
1.0,1.0,3,March,Female,Yes,"No, never",478.18460000000005,346.0
,,6,June,Male,,,443.07430000000005,346.0
1.0,0.0,8,August,Male,Yes,"No, never",467.2902000000001,346.0
1.0,0.0,1,January,Female,Yes,"No, never",487.0051,346.0
